CMDLINE python src/main.py
MEM 1317.546875 1740999166.4459
MEM 1300.671875 1740999166.5467
MEM 1158.265625 1740999166.6518
MEM 1158.265625 1740999166.7569
MEM 1161.546875 1740999166.8576
MEM 1161.734375 1740999166.9626
MEM 1162.140625 1740999167.0655
MEM 1167.578125 1740999167.1707
MEM 1327.078125 1740999167.2761
MEM 1331.515625 1740999167.3813
MEM 1117.531250 1740999167.4865
MEM 1191.328125 1740999167.5916
MEM 1197.468750 1740999167.6966
MEM 1197.640625 1740999167.8017
MEM 1209.718750 1740999167.9067
MEM 1214.750000 1740999168.0117
MEM 1410.671875 1740999168.1168
MEM 1390.796875 1740999168.2231
MEM 1389.421875 1740999168.3286
MEM 1384.718750 1740999168.4339
MEM 1221.437500 1740999168.5379
MEM 1193.234375 1740999168.6430
MEM 1203.406250 1740999168.7460
MEM 1204.234375 1740999168.8511
MEM 1208.062500 1740999168.9561
MEM 1210.718750 1740999169.0612
MEM 1360.453125 1740999169.1663
MEM 1357.609375 1740999169.2715
MEM 1305.468750 1740999169.3731
MEM 1188.421875 1740999169.4782
MEM 1189.437500 1740999169.5832
MEM 1189.640625 1740999169.6883
MEM 1190.000000 1740999169.7933
MEM 1278.296875 1740999169.8985
MEM 1263.984375 1740999170.0002
MEM 1254.906250 1740999170.1013
MEM 1063.703125 1740999170.2065
MEM 1131.609375 1740999170.3115
MEM 1131.875000 1740999170.4166
MEM 1132.203125 1740999170.5217
MEM 1132.906250 1740999170.6267
MEM 1329.953125 1740999170.7343
MEM 1322.140625 1740999170.8396
MEM 1061.546875 1740999170.9447
MEM 1172.968750 1740999171.0497
MEM 1173.109375 1740999171.1548
MEM 1173.500000 1740999171.2598
MEM 1177.500000 1740999171.3649
MEM 1312.125000 1740999171.4695
MEM 1271.750000 1740999171.5747
MEM 1176.734375 1740999171.6784
MEM 1063.093750 1740999171.7836
MEM 1072.250000 1740999171.8887
MEM 1072.421875 1740999171.9938
MEM 1072.953125 1740999172.0988
MEM 1096.359375 1740999172.2046
MEM 1246.343750 1740999172.3083
MEM 1265.531250 1740999172.4097
MEM 1047.031250 1740999172.5149
MEM 1117.859375 1740999172.6199
MEM 1118.375000 1740999172.7250
MEM 1118.671875 1740999172.8300
MEM 1118.890625 1740999172.9306
MEM 1365.000000 1740999173.0358
MEM 1281.546875 1740999173.1370
MEM 1269.328125 1740999173.2388
MEM 1178.703125 1740999173.3439
MEM 1178.703125 1740999173.4491
MEM 1181.875000 1740999173.5543
MEM 1182.765625 1740999173.6554
MEM 1182.984375 1740999173.7605
MEM 1186.796875 1740999173.8655
MEM 1229.187500 1740999173.9696
MEM 1252.765625 1740999174.0748
MEM 1241.031250 1740999174.1758
MEM 1151.593750 1740999174.2810
MEM 1151.593750 1740999174.3861
MEM 1148.468750 1740999174.4912
MEM 1149.015625 1740999174.5962
MEM 1154.718750 1740999174.7013
MEM 1157.656250 1740999174.8064
MEM 1328.156250 1740999174.9116
MEM 1253.046875 1740999175.0168
MEM 1244.015625 1740999175.1253
MEM 1228.859375 1740999175.2265
MEM 1133.000000 1740999175.3313
MEM 1106.625000 1740999175.4357
MEM 1106.625000 1740999175.5408
MEM 1112.828125 1740999175.6459
MEM 1113.375000 1740999175.7509
MEM 1113.937500 1740999175.8560
MEM 1114.453125 1740999175.9563
MEM 1329.187500 1740999176.0614
MEM 1325.765625 1740999176.1665
MEM 1271.734375 1740999176.2691
MEM 1171.750000 1740999176.3742
MEM 1175.109375 1740999176.4793
MEM 1175.359375 1740999176.5844
MEM 1175.828125 1740999176.6894
MEM 1180.156250 1740999176.7945
MEM 1292.968750 1740999176.8998
MEM 1308.640625 1740999177.0051
MEM 1203.765625 1740999177.1103
MEM 1209.406250 1740999177.2154
MEM 1212.250000 1740999177.3205
MEM 1212.593750 1740999177.4256
MEM 1212.890625 1740999177.5307
MEM 1213.390625 1740999177.6314
MEM 1375.312500 1740999177.7365
MEM 1377.015625 1740999177.8422
MEM 1332.453125 1740999177.9435
MEM 1206.843750 1740999178.0486
MEM 1206.843750 1740999178.1538
MEM 1216.156250 1740999178.2589
MEM 1216.328125 1740999178.3640
MEM 1216.625000 1740999178.4691
MEM 1220.015625 1740999178.5742
MEM 1406.484375 1740999178.6790
MEM 1412.718750 1740999178.7842
MEM 1390.031250 1740999178.8890
MEM 1257.281250 1740999178.9920
MEM 1240.171875 1740999179.0972
MEM 1240.171875 1740999179.2024
MEM 1244.718750 1740999179.3075
MEM 1245.093750 1740999179.4126
MEM 1245.390625 1740999179.5176
MEM 1258.625000 1740999179.6228
MEM 1383.562500 1740999179.7272
MEM 1383.703125 1740999179.8291
MEM 1275.515625 1740999179.9342
MEM 1282.078125 1740999180.0393
MEM 1284.281250 1740999180.1445
MEM 1284.703125 1740999180.2452
MEM 1284.953125 1740999180.3485
MEM 1324.281250 1740999180.4536
MEM 1345.281250 1740999180.5599
MEM 1367.406250 1740999180.6651
MEM 1170.000000 1740999180.7703
MEM 1169.875000 1740999180.8747
MEM 1172.765625 1740999180.9798
MEM 1179.218750 1740999181.0848
MEM 1182.093750 1740999181.1899
MEM 1293.171875 1740999181.2953
MEM 1328.828125 1740999181.3984
MEM 1350.390625 1740999181.5035
MEM 1231.437500 1740999181.6087
MEM 1234.656250 1740999181.7137
MEM 1234.890625 1740999181.8188
MEM 1235.125000 1740999181.9239
MEM 1267.484375 1740999182.0288
MEM 1371.234375 1740999182.1340
MEM 1348.468750 1740999182.2348
MEM 1047.687500 1740999182.3401
MEM 1184.125000 1740999182.4452
MEM 1184.609375 1740999182.5502
MEM 1184.875000 1740999182.6553
MEM 1185.140625 1740999182.7604
MEM 1354.734375 1740999182.8656
MEM 1415.500000 1740999182.9707
MEM 1404.562500 1740999183.0731
MEM 1260.468750 1740999183.1784
MEM 1263.703125 1740999183.2835
MEM 1263.921875 1740999183.3849
MEM 1264.281250 1740999183.4900
MEM 1277.140625 1740999183.5952
MEM 1350.437500 1740999183.7021
MEM 1432.140625 1740999183.8073
MEM 1333.375000 1740999183.9125
MEM 1308.750000 1740999184.0176
MEM 1309.031250 1740999184.1227
MEM 1309.593750 1740999184.2288
MEM 1309.953125 1740999184.3339
MEM 1365.640625 1740999184.4367
MEM 1380.203125 1740999184.5392
MEM 1405.734375 1740999184.6444
MEM 1233.875000 1740999184.7496
MEM 1237.640625 1740999184.8547
MEM 1238.062500 1740999184.9598
MEM 1238.375000 1740999185.0649
MEM 1238.937500 1740999185.1699
MEM 1371.968750 1740999185.2753
MEM 1428.718750 1740999185.3798
MEM 1376.250000 1740999185.4800
MEM 1275.640625 1740999185.5852
MEM 1279.234375 1740999185.6904
MEM 1279.500000 1740999185.7955
MEM 1279.812500 1740999185.9006
MEM 1384.140625 1740999186.0059
MEM 1384.421875 1740999186.1066
MEM 1383.406250 1740999186.2117
MEM 1177.515625 1740999186.3170
MEM 1236.140625 1740999186.4221
MEM 1236.140625 1740999186.5273
MEM 1239.890625 1740999186.6324
MEM 1240.031250 1740999186.7375
MEM 1240.500000 1740999186.8426
MEM 1358.359375 1740999186.9478
MEM 1375.750000 1740999187.0534
MEM 1360.718750 1740999187.1585
MEM 1125.359375 1740999187.2637
MEM 1187.562500 1740999187.3688
MEM 1187.750000 1740999187.4739
MEM 1188.281250 1740999187.5791
MEM 1188.765625 1740999187.6811
MEM 1302.640625 1740999187.7885
MEM 1362.203125 1740999187.8936
MEM 1295.031250 1740999187.9939
MEM 1201.062500 1740999188.0991
MEM 1205.734375 1740999188.2043
MEM 1205.843750 1740999188.3094
MEM 1206.218750 1740999188.4145
MEM 1206.796875 1740999188.5196
MEM 1190.468750 1740999188.6248
MEM 1221.515625 1740999188.7312
MEM 1192.375000 1740999188.8385
MEM 1175.203125 1740999188.9417
MEM 1071.671875 1740999189.0468
MEM 1071.812500 1740999189.1519
MEM 1084.000000 1740999189.2570
MEM 1084.187500 1740999189.3621
MEM 1054.203125 1740999189.4672
MEM 967.156250 1740999189.5727
MEM 960.046875 1740999189.6808
MEM 946.062500 1740999189.7867
MEM 1028.062500 1740999189.8922
MEM 941.046875 1740999189.9974
MEM 940.750000 1740999190.1026
MEM 953.296875 1740999190.2077
MEM 953.515625 1740999190.3128
MEM 967.171875 1740999190.4177
MEM 969.984375 1740999190.5228
MEM 1014.484375 1740999190.6267
MEM 1032.453125 1740999190.7319
MEM 1024.765625 1740999190.8370
MEM 977.562500 1740999190.9421
MEM 983.781250 1740999191.0472
MEM 983.968750 1740999191.1523
MEM 989.531250 1740999191.2574
MEM 995.625000 1740999191.3625
MEM 1144.437500 1740999191.4676
MEM 1111.875000 1740999191.5735
MEM 1072.203125 1740999191.6786
MEM 944.187500 1740999191.7837
MEM 947.609375 1740999191.8859
MEM 949.281250 1740999191.9910
MEM 949.562500 1740999192.0961
MEM 949.937500 1740999192.2012
MEM 1118.890625 1740999192.3065
MEM 1094.250000 1740999192.4118
MEM 1114.250000 1740999192.5169
MEM 985.875000 1740999192.6190
MEM 959.156250 1740999192.7244
MEM 959.156250 1740999192.8296
MEM 959.156250 1740999192.9348
MEM 965.375000 1740999193.0399
MEM 965.625000 1740999193.1450
MEM 966.156250 1740999193.2501
MEM 966.750000 1740999193.3552
MEM 1116.171875 1740999193.4609
MEM 1167.250000 1740999193.5660
MEM 1126.656250 1740999193.6711
MEM 1007.875000 1740999193.7763
MEM 1011.031250 1740999193.8814
MEM 1011.203125 1740999193.9865
MEM 1011.437500 1740999194.0899
MEM 1011.937500 1740999194.1949
MEM 1061.390625 1740999194.3002
MEM 1288.343750 1740999194.4054
MEM 1267.156250 1740999194.5070
MEM 1114.687500 1740999194.6121
MEM 1117.796875 1740999194.7173
MEM 1118.218750 1740999194.8224
MEM 1118.656250 1740999194.9285
MEM 1119.312500 1740999195.0335
MEM 1218.984375 1740999195.1393
MEM 1225.437500 1740999195.2446
MEM 1205.718750 1740999195.3485
MEM 983.250000 1740999195.4538
MEM 1062.656250 1740999195.5589
MEM 1067.312500 1740999195.6640
MEM 1067.656250 1740999195.7691
MEM 1067.984375 1740999195.8742
MEM 1077.718750 1740999195.9793
MEM 1253.796875 1740999196.0819
MEM 1299.343750 1740999196.1873
MEM 1148.265625 1740999196.2925
MEM 1061.609375 1740999196.3957
MEM 1061.609375 1740999196.5009
MEM 1078.625000 1740999196.6060
MEM 1078.953125 1740999196.7111
MEM 1092.500000 1740999196.8162
MEM 1104.203125 1740999196.9213
MEM 1273.937500 1740999197.0267
MEM 1264.390625 1740999197.1307
MEM 1236.093750 1740999197.2357
MEM 1074.593750 1740999197.3408
MEM 1089.906250 1740999197.4459
MEM 1090.140625 1740999197.5510
MEM 1095.421875 1740999197.6556
MEM 1107.171875 1740999197.7607
MEM 1246.437500 1740999197.8661
MEM 1268.156250 1740999197.9713
MEM 1265.796875 1740999198.0765
MEM 1103.125000 1740999198.1816
MEM 1115.265625 1740999198.2867
MEM 1115.906250 1740999198.3918
MEM 1116.093750 1740999198.4969
MEM 1125.906250 1740999198.5991
MEM 1271.187500 1740999198.7043
MEM 1249.234375 1740999198.8069
MEM 1277.328125 1740999198.9122
MEM 1251.453125 1740999199.0140
MEM 1026.921875 1740999199.1193
MEM 1124.578125 1740999199.2244
MEM 1124.703125 1740999199.3295
MEM 1125.718750 1740999199.4346
MEM 1135.265625 1740999199.5397
MEM 1241.781250 1740999199.6450
MEM 1253.328125 1740999199.7503
MEM 1228.953125 1740999199.8557
MEM 1095.140625 1740999199.9610
MEM 1054.359375 1740999200.0662
MEM 1054.359375 1740999200.1714
MEM 1054.359375 1740999200.2779
MEM 1054.359375 1740999200.3831
MEM 1067.484375 1740999200.4882
MEM 1067.671875 1740999200.5933
MEM 1068.093750 1740999200.6984
MEM 1086.734375 1740999200.8035
MEM 1241.234375 1740999200.9113
MEM 1231.453125 1740999201.0165
MEM 1160.281250 1740999201.1185
MEM 1077.671875 1740999201.2237
MEM 1090.062500 1740999201.3288
MEM 1091.234375 1740999201.4339
MEM 1091.578125 1740999201.5390
MEM 1101.171875 1740999201.6441
MEM 1216.062500 1740999201.7512
MEM 1275.703125 1740999201.8564
MEM 1201.453125 1740999201.9616
MEM 1133.500000 1740999202.0667
MEM 1133.500000 1740999202.1712
MEM 1146.843750 1740999202.2763
MEM 1146.984375 1740999202.3815
MEM 1147.375000 1740999202.4866
MEM 1201.906250 1740999202.5919
MEM 1225.953125 1740999202.6972
MEM 1168.796875 1740999202.8026
MEM 1211.109375 1740999202.9094
MEM 1185.531250 1740999203.0146
MEM 1054.421875 1740999203.1199
MEM 1119.906250 1740999203.2250
MEM 1124.078125 1740999203.3301
MEM 1124.265625 1740999203.4352
MEM 1136.890625 1740999203.5402
MEM 1149.203125 1740999203.6455
MEM 1258.421875 1740999203.7518
MEM 1244.968750 1740999203.8571
MEM 1057.812500 1740999203.9592
MEM 1091.421875 1740999204.0645
MEM 1091.421875 1740999204.1696
MEM 1091.421875 1740999204.2748
MEM 1099.015625 1740999204.3799
MEM 1099.546875 1740999204.4851
MEM 1101.750000 1740999204.5901
MEM 1111.250000 1740999204.6952
MEM 1295.578125 1740999204.8005
MEM 1238.953125 1740999204.9058
MEM 1231.875000 1740999205.0071
MEM 1060.953125 1740999205.1123
MEM 1096.953125 1740999205.2175
MEM 1097.375000 1740999205.3205
MEM 1097.515625 1740999205.4256
MEM 1097.968750 1740999205.5259
MEM 1099.984375 1740999205.6313
MEM 1284.390625 1740999205.7365
MEM 1318.921875 1740999205.8419
MEM 1320.171875 1740999205.9471
MEM 1026.828125 1740999206.0523
MEM 1149.015625 1740999206.1573
MEM 1149.796875 1740999206.2624
MEM 1150.765625 1740999206.3675
MEM 1151.093750 1740999206.4726
MEM 1160.359375 1740999206.5777
MEM 1212.062500 1740999206.6797
MEM 1225.796875 1740999206.7849
MEM 1209.359375 1740999206.8864
MEM 1046.937500 1740999206.9916
MEM 1155.046875 1740999207.0968
MEM 1155.046875 1740999207.2020
MEM 1155.046875 1740999207.3072
MEM 1159.718750 1740999207.4123
MEM 1160.656250 1740999207.5174
MEM 1151.890625 1740999207.6225
MEM 1161.625000 1740999207.7276
MEM 1243.125000 1740999207.8334
MEM 1222.375000 1740999207.9362
MEM 1201.234375 1740999208.0374
MEM 1012.093750 1740999208.1377
MEM 993.750000 1740999208.2431
MEM 993.750000 1740999208.3483
MEM 997.765625 1740999208.4534
MEM 998.500000 1740999208.5586
MEM 998.796875 1740999208.6637
MEM 999.281250 1740999208.7689
MEM 1030.796875 1740999208.8741
MEM 1004.203125 1740999208.9796
MEM 1094.937500 1740999209.0840
MEM 1071.437500 1740999209.1894
MEM 1023.843750 1740999209.2945
MEM 1005.312500 1740999209.3997
MEM 1005.406250 1740999209.5049
MEM 1018.703125 1740999209.6100
MEM 1019.718750 1740999209.7151
MEM 1019.906250 1740999209.8202
MEM 1039.671875 1740999209.9253
MEM 1044.515625 1740999210.0305
MEM 1090.171875 1740999210.1381
MEM 974.062500 1740999210.2437
MEM 990.281250 1740999210.3489
MEM 979.000000 1740999210.4543
MEM 855.156250 1740999210.5550
MEM 902.437500 1740999210.6602
MEM 902.437500 1740999210.7654
MEM 910.125000 1740999210.8706
MEM 910.328125 1740999210.9759
MEM 910.859375 1740999211.0810
MEM 912.000000 1740999211.1862
MEM 1080.656250 1740999211.2915
MEM 1096.640625 1740999211.3953
MEM 1081.562500 1740999211.4959
MEM 988.640625 1740999211.6011
MEM 988.640625 1740999211.7063
MEM 988.640625 1740999211.8115
MEM 992.062500 1740999211.9166
MEM 992.296875 1740999212.0217
MEM 992.781250 1740999212.1268
MEM 997.375000 1740999212.2295
MEM 1007.375000 1740999212.3300
MEM 1031.703125 1740999212.4353
MEM 1043.843750 1740999212.5405
MEM 1025.046875 1740999212.6457
MEM 1025.046875 1740999212.7510
MEM 1028.734375 1740999212.8561
MEM 1028.890625 1740999212.9612
MEM 1029.281250 1740999213.0663
MEM 1029.984375 1740999213.1714
MEM 1081.875000 1740999213.2767
MEM 1124.734375 1740999213.3819
MEM 1074.484375 1740999213.4872
MEM 957.453125 1740999213.5926
MEM 961.328125 1740999213.6977
MEM 961.500000 1740999213.8019
MEM 961.812500 1740999213.9070
MEM 962.671875 1740999214.0121
MEM 1021.890625 1740999214.1131
MEM 993.015625 1740999214.2187
MEM 1044.625000 1740999214.3241
MEM 930.859375 1740999214.4293
MEM 971.078125 1740999214.5345
MEM 940.156250 1740999214.6396
MEM 940.171875 1740999214.7448
MEM 940.171875 1740999214.8499
MEM 943.703125 1740999214.9550
MEM 944.984375 1740999215.0601
MEM 946.218750 1740999215.1652
MEM 967.031250 1740999215.2703
MEM 993.437500 1740999215.3755
MEM 1034.687500 1740999215.4808
MEM 1019.609375 1740999215.5816
MEM 908.765625 1740999215.6822
MEM 973.781250 1740999215.7873
MEM 978.671875 1740999215.8879
MEM 978.859375 1740999215.9930
MEM 979.125000 1740999216.0981
MEM 979.968750 1740999216.2032
MEM 1017.828125 1740999216.3045
MEM 1058.546875 1740999216.4102
MEM 987.312500 1740999216.5136
MEM 988.578125 1740999216.6189
MEM 904.421875 1740999216.7242
MEM 932.062500 1740999216.8293
MEM 932.062500 1740999216.9345
MEM 940.796875 1740999217.0396
MEM 941.062500 1740999217.1447
MEM 941.515625 1740999217.2498
MEM 944.140625 1740999217.3549
MEM 1061.375000 1740999217.4605
MEM 1098.687500 1740999217.5673
MEM 1017.156250 1740999217.6725
MEM 961.218750 1740999217.7776
MEM 965.000000 1740999217.8820
MEM 965.343750 1740999217.9871
MEM 965.609375 1740999218.0923
MEM 970.421875 1740999218.1974
MEM 1078.828125 1740999218.3027
MEM 1142.468750 1740999218.4045
MEM 1121.828125 1740999218.5100
MEM 887.718750 1740999218.6152
MEM 991.859375 1740999218.7203
MEM 997.531250 1740999218.8254
MEM 997.953125 1740999218.9305
MEM 998.359375 1740999219.0357
MEM 998.703125 1740999219.1407
MEM 1078.156250 1740999219.2460
MEM 1180.171875 1740999219.3515
MEM 1141.546875 1740999219.4527
MEM 1009.203125 1740999219.5562
MEM 952.437500 1740999219.6616
MEM 957.296875 1740999219.7666
MEM 957.406250 1740999219.8717
MEM 957.765625 1740999219.9768
MEM 958.484375 1740999220.0819
MEM 979.968750 1740999220.1873
MEM 1134.343750 1740999220.2905
MEM 1131.078125 1740999220.3964
MEM 918.453125 1740999220.4983
MEM 1052.406250 1740999220.6034
MEM 1055.703125 1740999220.7086
MEM 1056.015625 1740999220.8137
MEM 1056.984375 1740999220.9188
MEM 1058.937500 1740999221.0239
MEM 1142.328125 1740999221.1311
MEM 1098.250000 1740999221.2369
MEM 1127.921875 1740999221.3423
MEM 1127.000000 1740999221.4477
MEM 1111.375000 1740999221.5509
MEM 940.953125 1740999221.6591
MEM 982.078125 1740999221.7642
MEM 982.078125 1740999221.8694
MEM 982.078125 1740999221.9745
MEM 982.078125 1740999222.0796
MEM 982.078125 1740999222.1848
MEM 973.625000 1740999222.2900
MEM 975.578125 1740999222.3951
MEM 979.015625 1740999222.5002
MEM 979.421875 1740999222.6053
MEM 1087.234375 1740999222.7064
MEM 1125.078125 1740999222.8127
MEM 1091.187500 1740999222.9179
MEM 1028.765625 1740999223.0185
MEM 964.156250 1740999223.1238
MEM 964.156250 1740999223.2289
MEM 964.156250 1740999223.3340
MEM 968.671875 1740999223.4391
MEM 968.359375 1740999223.5442
MEM 968.609375 1740999223.6494
MEM 969.015625 1740999223.7545
MEM 971.265625 1740999223.8596
MEM 1169.828125 1740999223.9672
MEM 1164.781250 1740999224.0724
MEM 1072.625000 1740999224.1765
MEM 937.265625 1740999224.2774
MEM 937.359375 1740999224.3826
MEM 949.171875 1740999224.4877
MEM 949.265625 1740999224.5928
MEM 949.531250 1740999224.6979
MEM 951.562500 1740999224.8030
MEM 1053.625000 1740999224.9086
MEM 1231.312500 1740999225.0140
MEM 1227.890625 1740999225.1192
MEM 1053.718750 1740999225.2218
MEM 1053.718750 1740999225.3269
MEM 1053.718750 1740999225.4321
MEM 1062.093750 1740999225.5373
MEM 1062.234375 1740999225.6421
MEM 1062.562500 1740999225.7472
MEM 1062.906250 1740999225.8522
MEM 1111.187500 1740999225.9574
MEM 1190.359375 1740999226.0627
MEM 1199.500000 1740999226.1639
MEM 1163.593750 1740999226.2698
MEM 1046.593750 1740999226.3733
MEM 1044.515625 1740999226.4786
MEM 1044.515625 1740999226.5837
MEM 1044.546875 1740999226.6888
MEM 1052.343750 1740999226.7940
MEM 1052.671875 1740999226.8962
MEM 1053.078125 1740999227.0014
MEM 1053.515625 1740999227.1065
MEM 1053.265625 1740999227.2116
MEM 1166.687500 1740999227.3175
MEM 1192.062500 1740999227.4242
MEM 1105.078125 1740999227.5294
MEM 1065.296875 1740999227.6346
MEM 1065.296875 1740999227.7397
MEM 1065.296875 1740999227.8449
MEM 1073.875000 1740999227.9500
MEM 1074.031250 1740999228.0551
MEM 1074.453125 1740999228.1581
MEM 1082.390625 1740999228.2632
MEM 1232.468750 1740999228.3684
MEM 1178.140625 1740999228.4736
MEM 1174.781250 1740999228.5787
MEM 1031.046875 1740999228.6840
MEM 1068.953125 1740999228.7892
MEM 1069.000000 1740999228.8944
MEM 1081.609375 1740999228.9995
MEM 1082.578125 1740999229.1046
MEM 1082.968750 1740999229.2097
MEM 1087.984375 1740999229.3148
MEM 1211.781250 1740999229.4202
MEM 1250.296875 1740999229.5255
MEM 1216.453125 1740999229.6306
MEM 977.156250 1740999229.7359
MEM 1070.890625 1740999229.8411
MEM 1081.765625 1740999229.9462
MEM 1086.015625 1740999230.0513
MEM 1087.453125 1740999230.1564
MEM 1087.875000 1740999230.2615
MEM 1102.296875 1740999230.3657
MEM 1129.593750 1740999230.4711
MEM 1133.218750 1740999230.5763
MEM 1056.375000 1740999230.6778
MEM 1044.187500 1740999230.7829
MEM 1044.187500 1740999230.8881
MEM 1044.187500 1740999230.9934
MEM 1044.187500 1740999231.0987
MEM 1044.187500 1740999231.2008
MEM 1044.187500 1740999231.3012
MEM 1044.281250 1740999231.4064
MEM 1044.281250 1740999231.5116
MEM 1060.265625 1740999231.6167
MEM 1060.421875 1740999231.7218
MEM 1061.218750 1740999231.8269
MEM 1069.781250 1740999231.9321
MEM 1179.406250 1740999232.0340
MEM 1167.093750 1740999232.1398
MEM 1117.453125 1740999232.2450
MEM 912.828125 1740999232.3528
MEM 977.890625 1740999232.4580
MEM 977.890625 1740999232.5632
MEM 977.890625 1740999232.6684
MEM 962.937500 1740999232.7735
MEM 963.859375 1740999232.8787
MEM 975.343750 1740999232.9838
MEM 985.812500 1740999233.0889
MEM 1043.234375 1740999233.1942
MEM 1204.281250 1740999233.2995
MEM 1178.406250 1740999233.4000
MEM 941.578125 1740999233.5038
MEM 999.718750 1740999233.6044
MEM 999.718750 1740999233.7095
MEM 999.859375 1740999233.8137
MEM 999.859375 1740999233.9189
MEM 1005.671875 1740999234.0240
MEM 1005.828125 1740999234.1242
MEM 1006.250000 1740999234.2292
MEM 1008.140625 1740999234.3343
MEM 1139.500000 1740999234.4396
MEM 1198.843750 1740999234.5449
MEM 1192.453125 1740999234.6502
MEM 1113.953125 1740999234.7557
MEM 902.453125 1740999234.8609
MEM 1007.703125 1740999234.9662
MEM 1007.703125 1740999235.0713
MEM 1015.078125 1740999235.1764
MEM 1015.578125 1740999235.2815
MEM 1015.765625 1740999235.3866
MEM 1016.203125 1740999235.4876
MEM 1020.781250 1740999235.5927
MEM 1112.203125 1740999235.6972
MEM 1046.687500 1740999235.8028
MEM 1054.562500 1740999235.9041
MEM 889.625000 1740999236.0093
MEM 972.937500 1740999236.1145
MEM 972.937500 1740999236.2196
MEM 972.937500 1740999236.3248
MEM 977.796875 1740999236.4299
MEM 982.312500 1740999236.5350
MEM 982.812500 1740999236.6401
MEM 987.593750 1740999236.7452
MEM 1004.015625 1740999236.8504
MEM 1113.015625 1740999236.9557
MEM 1090.140625 1740999237.0609
MEM 1020.046875 1740999237.1661
MEM 1016.218750 1740999237.2712
MEM 1016.281250 1740999237.3763
MEM 1016.281250 1740999237.4814
MEM 1030.296875 1740999237.5865
MEM 1030.531250 1740999237.6895
MEM 1030.937500 1740999237.7946
MEM 1032.750000 1740999237.8997
MEM 1078.062500 1740999238.0049
MEM 1075.234375 1740999238.1103
MEM 1029.875000 1740999238.2156
MEM 1008.734375 1740999238.3246
MEM 950.000000 1740999238.4280
MEM 922.781250 1740999238.5332
MEM 922.781250 1740999238.6384
MEM 922.781250 1740999238.7436
MEM 922.781250 1740999238.8457
MEM 922.781250 1740999238.9470
MEM 922.781250 1740999239.0522
MEM 922.781250 1740999239.1534
MEM 922.781250 1740999239.2587
MEM 922.796875 1740999239.3638
MEM 922.796875 1740999239.4690
MEM 922.796875 1740999239.5742
MEM 930.625000 1740999239.6793
MEM 931.531250 1740999239.7844
MEM 950.515625 1740999239.8895
MEM 962.796875 1740999239.9946
MEM 1076.734375 1740999240.0999
MEM 1091.500000 1740999240.2054
MEM 1055.593750 1740999240.3111
MEM 979.265625 1740999240.4144
MEM 845.984375 1740999240.5198
MEM 851.140625 1740999240.6250
MEM 851.140625 1740999240.7301
MEM 851.140625 1740999240.8352
MEM 851.140625 1740999240.9404
MEM 856.546875 1740999241.0455
MEM 859.156250 1740999241.1506
MEM 859.546875 1740999241.2557
MEM 864.562500 1740999241.3609
MEM 1057.671875 1740999241.4662
MEM 1096.015625 1740999241.5714
MEM 1076.484375 1740999241.6741
MEM 895.656250 1740999241.7793
MEM 927.843750 1740999241.8820
MEM 950.375000 1740999241.9871
MEM 950.375000 1740999242.0922
MEM 950.375000 1740999242.1973
MEM 950.375000 1740999242.3025
MEM 955.125000 1740999242.4027
MEM 956.796875 1740999242.5069
MEM 936.671875 1740999242.6077
MEM 910.546875 1740999242.7130
MEM 863.218750 1740999242.8181
MEM 837.390625 1740999242.9230
MEM 931.468750 1740999243.0344
MEM 1000.578125 1740999243.1400
MEM 993.500000 1740999243.2406
MEM 889.640625 1740999243.3463
MEM 900.562500 1740999243.4515
MEM 900.656250 1740999243.5566
MEM 900.656250 1740999243.6617
MEM 915.812500 1740999243.7668
MEM 916.203125 1740999243.8719
MEM 916.562500 1740999243.9770
MEM 917.296875 1740999244.0821
MEM 935.406250 1740999244.1873
MEM 970.703125 1740999244.2876
MEM 936.078125 1740999244.3928
MEM 920.015625 1740999244.4980
MEM 885.515625 1740999244.6031
MEM 704.781250 1740999244.7083
MEM 838.812500 1740999244.8134
MEM 838.812500 1740999244.9185
MEM 838.812500 1740999245.0237
MEM 843.296875 1740999245.1288
MEM 843.515625 1740999245.2340
MEM 843.765625 1740999245.3391
MEM 844.109375 1740999245.4442
MEM 915.390625 1740999245.5525
MEM 915.703125 1740999245.6577
MEM 932.734375 1740999245.7629
MEM 948.390625 1740999245.8711
MEM 957.531250 1740999245.9804
MEM 897.109375 1740999246.0812
MEM 876.640625 1740999246.1865
MEM 876.687500 1740999246.2917
MEM 876.687500 1740999246.3949
MEM 883.781250 1740999246.5000
MEM 885.171875 1740999246.6051
MEM 885.703125 1740999246.7102
MEM 887.609375 1740999246.8153
MEM 983.406250 1740999246.9169
MEM 987.546875 1740999247.0175
MEM 969.015625 1740999247.1228
MEM 995.187500 1740999247.2255
MEM 966.500000 1740999247.3307
MEM 966.500000 1740999247.4358
MEM 962.468750 1740999247.5410
MEM 962.750000 1740999247.6461
MEM 963.000000 1740999247.7512
MEM 963.765625 1740999247.8563
MEM 982.343750 1740999247.9616
MEM 957.609375 1740999248.0672
MEM 1002.234375 1740999248.1728
MEM 1006.265625 1740999248.2771
MEM 876.328125 1740999248.3821
MEM 905.484375 1740999248.4873
MEM 905.484375 1740999248.5923
MEM 905.484375 1740999248.6976
MEM 905.484375 1740999248.8021
MEM 905.484375 1740999248.9026
MEM 905.484375 1740999249.0053
MEM 905.484375 1740999249.1107
