CMDLINE python src/main.py
MEM 1031.984375 1740998515.9629
MEM 1032.312500 1740998516.0680
MEM 1034.093750 1740998516.1730
MEM 986.093750 1740998516.2741
MEM 1072.828125 1740998516.3787
MEM 1086.875000 1740998516.4840
MEM 1101.187500 1740998516.5894
MEM 1076.468750 1740998516.6946
MEM 1048.484375 1740998516.7998
MEM 1057.546875 1740998516.9049
MEM 1057.843750 1740998517.0100
MEM 1058.328125 1740998517.1152
MEM 1021.312500 1740998517.2159
MEM 1048.312500 1740998517.3214
MEM 1067.140625 1740998517.4266
MEM 1049.578125 1740998517.5318
MEM 1013.140625 1740998517.6370
MEM 1013.140625 1740998517.7422
MEM 1018.468750 1740998517.8473
MEM 1021.562500 1740998517.9525
MEM 1036.796875 1740998518.0576
MEM 1074.593750 1740998518.1629
MEM 1155.140625 1740998518.2694
MEM 1104.218750 1740998518.3747
MEM 1089.828125 1740998518.4798
MEM 1066.734375 1740998518.5850
MEM 937.703125 1740998518.6902
MEM 941.703125 1740998518.7954
MEM 942.390625 1740998518.9005
MEM 942.906250 1740998519.0056
MEM 946.468750 1740998519.1108
MEM 1099.187500 1740998519.2125
MEM 1168.812500 1740998519.3177
MEM 1059.312500 1740998519.4198
MEM 1011.375000 1740998519.5249
MEM 1010.390625 1740998519.6292
MEM 1011.765625 1740998519.7343
MEM 1012.062500 1740998519.8394
MEM 1013.875000 1740998519.9445
MEM 1079.875000 1740998520.0496
MEM 1126.375000 1740998520.1555
MEM 1071.937500 1740998520.2600
MEM 1077.906250 1740998520.3651
MEM 1080.937500 1740998520.4703
MEM 1080.937500 1740998520.5755
MEM 1090.437500 1740998520.6806
MEM 1090.875000 1740998520.7826
MEM 1091.546875 1740998520.8877
MEM 1125.406250 1740998520.9931
MEM 1134.812500 1740998521.0984
MEM 1135.281250 1740998521.2036
MEM 1063.093750 1740998521.3088
MEM 1077.921875 1740998521.4140
MEM 1077.921875 1740998521.5192
MEM 1099.671875 1740998521.6223
MEM 1099.828125 1740998521.7274
MEM 1100.453125 1740998521.8325
MEM 1105.265625 1740998521.9331
MEM 1166.000000 1740998522.0349
MEM 1196.484375 1740998522.1402
MEM 1191.484375 1740998522.2416
MEM 1076.703125 1740998522.3436
MEM 1018.703125 1740998522.4444
MEM 1026.500000 1740998522.5470
MEM 1026.500000 1740998522.6521
MEM 1030.875000 1740998522.7573
MEM 1032.515625 1740998522.8625
MEM 1041.265625 1740998522.9676
MEM 1095.093750 1740998523.0744
MEM 1085.656250 1740998523.1797
MEM 1110.937500 1740998523.2849
MEM 1032.687500 1740998523.3854
MEM 1013.109375 1740998523.4885
MEM 1013.109375 1740998523.5937
MEM 1015.515625 1740998523.6988
MEM 1019.359375 1740998523.8040
MEM 1019.609375 1740998523.9091
MEM 1024.796875 1740998524.0143
MEM 1095.671875 1740998524.1204
MEM 1128.234375 1740998524.2242
MEM 1067.906250 1740998524.3246
MEM 943.765625 1740998524.4298
MEM 1037.578125 1740998524.5350
MEM 1037.578125 1740998524.6401
MEM 1051.140625 1740998524.7406
MEM 1051.515625 1740998524.8457
MEM 1064.140625 1740998524.9507
MEM 1066.937500 1740998525.0559
MEM 1146.500000 1740998525.1569
MEM 1118.890625 1740998525.2631
MEM 1077.609375 1740998525.3665
MEM 1044.875000 1740998525.4716
MEM 1045.031250 1740998525.5767
MEM 1045.250000 1740998525.6818
MEM 1047.984375 1740998525.7870
MEM 1126.406250 1740998525.8935
MEM 1193.281250 1740998525.9949
MEM 1163.437500 1740998526.1001
MEM 1093.906250 1740998526.2073
MEM 1024.890625 1740998526.3105
MEM 994.609375 1740998526.4114
MEM 995.562500 1740998526.5167
MEM 996.218750 1740998526.6174
MEM 949.687500 1740998526.7225
MEM 923.250000 1740998526.8277
MEM 933.046875 1740998526.9325
MEM 942.250000 1740998527.0404
MEM 1048.890625 1740998527.1457
MEM 1045.640625 1740998527.2512
MEM 930.906250 1740998527.3564
MEM 979.859375 1740998527.4616
MEM 945.859375 1740998527.5668
MEM 871.671875 1740998527.6720
MEM 764.234375 1740998527.7773
MEM 771.750000 1740998527.8792
MEM 772.015625 1740998527.9843
MEM 776.937500 1740998528.0894
MEM 744.281250 1740998528.1946
MEM 797.734375 1740998528.2980
MEM 828.312500 1740998528.4033
MEM 837.140625 1740998528.5084
MEM 728.984375 1740998528.6087
MEM 728.984375 1740998528.7139
MEM 729.000000 1740998528.8191
MEM 732.921875 1740998528.9242
MEM 733.531250 1740998529.0265
MEM 735.078125 1740998529.1316
MEM 857.781250 1740998529.2370
MEM 894.953125 1740998529.3423
MEM 825.734375 1740998529.4475
MEM 772.937500 1740998529.5504
MEM 765.109375 1740998529.6556
MEM 767.843750 1740998529.7607
MEM 768.468750 1740998529.8658
MEM 772.078125 1740998529.9710
MEM 844.125000 1740998530.0789
MEM 877.703125 1740998530.1795
MEM 972.250000 1740998530.2834
MEM 950.859375 1740998530.3887
MEM 859.765625 1740998530.4889
MEM 861.765625 1740998530.5941
MEM 863.296875 1740998530.6947
MEM 875.968750 1740998530.7998
MEM 885.328125 1740998530.9050
MEM 948.843750 1740998531.0053
MEM 924.515625 1740998531.1107
MEM 903.375000 1740998531.2160
MEM 817.531250 1740998531.3171
MEM 823.390625 1740998531.4223
MEM 820.218750 1740998531.5275
MEM 821.421875 1740998531.6294
MEM 830.140625 1740998531.7346
MEM 894.031250 1740998531.8397
MEM 906.640625 1740998531.9449
MEM 934.546875 1740998532.0506
MEM 949.953125 1740998532.1558
MEM 906.203125 1740998532.2599
MEM 896.484375 1740998532.3650
MEM 897.843750 1740998532.4701
MEM 898.687500 1740998532.5761
MEM 900.046875 1740998532.6810
MEM 992.781250 1740998532.7819
MEM 1080.218750 1740998532.8882
MEM 1144.984375 1740998532.9934
MEM 1018.921875 1740998533.0986
MEM 994.218750 1740998533.2038
MEM 995.984375 1740998533.3089
MEM 996.406250 1740998533.4140
MEM 1008.640625 1740998533.5191
MEM 1011.531250 1740998533.6239
MEM 1009.703125 1740998533.7268
MEM 1094.515625 1740998533.8320
MEM 1096.703125 1740998533.9372
MEM 1015.328125 1740998534.0383
MEM 1002.765625 1740998534.1438
MEM 1004.953125 1740998534.2490
MEM 1005.406250 1740998534.3541
MEM 1014.046875 1740998534.4592
MEM 1022.953125 1740998534.5644
MEM 1089.781250 1740998534.6661
MEM 1121.406250 1740998534.7688
MEM 1094.125000 1740998534.8698
MEM 1038.234375 1740998534.9704
MEM 936.437500 1740998535.0757
MEM 941.718750 1740998535.1809
MEM 943.468750 1740998535.2861
MEM 944.000000 1740998535.3912
MEM 950.281250 1740998535.4963
MEM 1033.515625 1740998535.6015
MEM 1068.359375 1740998535.7058
MEM 1091.375000 1740998535.8116
MEM 1003.187500 1740998535.9120
MEM 932.718750 1740998536.0174
MEM 933.296875 1740998536.1226
MEM 933.640625 1740998536.2278
MEM 946.046875 1740998536.3329
MEM 946.906250 1740998536.4380
MEM 959.156250 1740998536.5418
MEM 1057.640625 1740998536.6470
MEM 1014.640625 1740998536.7530
MEM 848.812500 1740998536.8537
MEM 831.656250 1740998536.9589
MEM 826.531250 1740998537.0641
MEM 772.984375 1740998537.1693
MEM 792.906250 1740998537.2744
MEM 793.515625 1740998537.3781
MEM 783.546875 1740998537.4832
MEM 725.812500 1740998537.5857
MEM 686.578125 1740998537.6911
MEM 831.234375 1740998537.7974
MEM 790.546875 1740998537.8996
MEM 757.500000 1740998538.0065
MEM 689.000000 1740998538.1100
MEM 620.968750 1740998538.2153
MEM 595.281250 1740998538.3200
MEM 582.281250 1740998538.4205
MEM 580.843750 1740998538.5210
MEM 539.937500 1740998538.6253
MEM 525.484375 1740998538.7304
MEM 501.437500 1740998538.8356
MEM 497.390625 1740998538.9390
MEM 631.265625 1740998539.0433
MEM 691.937500 1740998539.1508
MEM 694.671875 1740998539.2561
MEM 715.953125 1740998539.3577
MEM 669.843750 1740998539.4637
MEM 603.671875 1740998539.5691
MEM 602.500000 1740998539.6701
MEM 603.906250 1740998539.7752
MEM 614.234375 1740998539.8768
MEM 612.343750 1740998539.9820
MEM 722.484375 1740998540.0858
MEM 803.781250 1740998540.1938
MEM 776.718750 1740998540.2973
MEM 756.859375 1740998540.4026
MEM 665.265625 1740998540.5058
MEM 699.984375 1740998540.6067
MEM 701.437500 1740998540.7119
MEM 701.843750 1740998540.8158
MEM 702.312500 1740998540.9210
MEM 702.968750 1740998541.0261
MEM 828.531250 1740998541.1288
MEM 842.468750 1740998541.2340
MEM 869.671875 1740998541.3358
MEM 836.140625 1740998541.4387
MEM 816.203125 1740998541.5412
MEM 830.390625 1740998541.6464
MEM 832.000000 1740998541.7516
MEM 841.421875 1740998541.8567
MEM 854.531250 1740998541.9618
MEM 976.125000 1740998542.0645
MEM 1012.796875 1740998542.1705
MEM 1040.656250 1740998542.2770
MEM 1022.968750 1740998542.3822
MEM 926.546875 1740998542.4823
MEM 933.140625 1740998542.5875
MEM 933.718750 1740998542.6926
MEM 944.625000 1740998542.7977
MEM 962.718750 1740998542.9029
MEM 1012.140625 1740998543.0069
MEM 1106.078125 1740998543.1122
MEM 1006.156250 1740998543.2178
MEM 914.343750 1740998543.3196
MEM 760.078125 1740998543.4237
MEM 767.265625 1740998543.5282
MEM 783.875000 1740998543.6336
MEM 787.640625 1740998543.7389
MEM 801.421875 1740998543.8435
MEM 808.328125 1740998543.9438
MEM 867.828125 1740998544.0490
MEM 808.625000 1740998544.1543
MEM 809.484375 1740998544.2599
MEM 823.937500 1740998544.3629
MEM 681.765625 1740998544.4657
MEM 598.125000 1740998544.5689
MEM 610.406250 1740998544.6718
MEM 611.671875 1740998544.7723
MEM 622.343750 1740998544.8774
MEM 624.515625 1740998544.9809
MEM 776.093750 1740998545.0862
MEM 859.187500 1740998545.1892
MEM 865.984375 1740998545.2902
MEM 869.656250 1740998545.3912
MEM 883.953125 1740998545.4963
MEM 884.109375 1740998545.5989
MEM 884.953125 1740998545.7040
MEM 885.468750 1740998545.8077
MEM 888.078125 1740998545.9128
MEM 981.812500 1740998546.0181
MEM 1010.281250 1740998546.1196
MEM 985.281250 1740998546.2249
MEM 986.703125 1740998546.3302
MEM 986.703125 1740998546.4354
MEM 998.984375 1740998546.5405
MEM 999.187500 1740998546.6448
MEM 958.640625 1740998546.7501
MEM 819.937500 1740998546.8513
MEM 1012.812500 1740998546.9594
MEM 982.453125 1740998547.0651
MEM 997.218750 1740998547.1702
MEM 898.593750 1740998547.2754
MEM 898.687500 1740998547.3806
MEM 898.687500 1740998547.4858
MEM 904.000000 1740998547.5909
MEM 844.109375 1740998547.6928
MEM 841.765625 1740998547.7979
MEM 831.562500 1740998547.9030
MEM 952.812500 1740998548.0061
MEM 911.828125 1740998548.1093
MEM 897.703125 1740998548.2153
MEM 840.765625 1740998548.3156
MEM 851.343750 1740998548.4208
MEM 851.343750 1740998548.5275
MEM 851.343750 1740998548.6326
MEM 862.906250 1740998548.7378
MEM 870.156250 1740998548.8429
MEM 880.718750 1740998548.9480
MEM 875.312500 1740998549.0532
MEM 965.546875 1740998549.1551
MEM 909.343750 1740998549.2633
MEM 921.312500 1740998549.3684
MEM 826.515625 1740998549.4730
MEM 838.000000 1740998549.5781
MEM 838.921875 1740998549.6832
MEM 848.437500 1740998549.7884
MEM 854.781250 1740998549.8934
MEM 912.078125 1740998549.9988
MEM 1006.312500 1740998550.0995
MEM 1090.031250 1740998550.2047
MEM 1058.125000 1740998550.3051
MEM 837.000000 1740998550.4103
MEM 842.875000 1740998550.5154
MEM 844.140625 1740998550.6205
MEM 847.765625 1740998550.7256
MEM 848.484375 1740998550.8308
MEM 1002.343750 1740998550.9341
MEM 1089.078125 1740998551.0369
MEM 1112.125000 1740998551.1375
MEM 933.796875 1740998551.2431
MEM 965.265625 1740998551.3484
MEM 965.468750 1740998551.4536
MEM 970.406250 1740998551.5587
MEM 972.718750 1740998551.6638
MEM 978.328125 1740998551.7690
MEM 1013.515625 1740998551.8695
MEM 965.437500 1740998551.9749
MEM 839.562500 1740998552.0802
MEM 788.343750 1740998552.1804
MEM 748.781250 1740998552.2811
MEM 745.234375 1740998552.3863
MEM 742.187500 1740998552.4914
MEM 743.296875 1740998552.5965
MEM 755.046875 1740998552.7016
MEM 758.734375 1740998552.8068
MEM 724.218750 1740998552.9123
MEM 858.953125 1740998553.0131
MEM 857.875000 1740998553.1185
MEM 780.765625 1740998553.2208
MEM 788.406250 1740998553.3226
MEM 797.687500 1740998553.4247
MEM 802.421875 1740998553.5298
MEM 851.156250 1740998553.6350
MEM 841.359375 1740998553.7401
MEM 819.203125 1740998553.8455
MEM 811.671875 1740998553.9496
MEM 869.968750 1740998554.0548
MEM 948.140625 1740998554.1606
MEM 896.984375 1740998554.2619
MEM 877.296875 1740998554.3670
MEM 879.906250 1740998554.4722
MEM 880.203125 1740998554.5773
MEM 880.781250 1740998554.6786
MEM 884.593750 1740998554.7838
MEM 1040.890625 1740998554.8887
MEM 1078.046875 1740998554.9949
MEM 1098.796875 1740998555.0960
MEM 928.750000 1740998555.1964
MEM 841.812500 1740998555.3017
MEM 857.953125 1740998555.4048
MEM 858.484375 1740998555.5080
MEM 875.000000 1740998555.6107
MEM 876.906250 1740998555.7158
MEM 906.953125 1740998555.8212
MEM 885.234375 1740998555.9226
MEM 865.796875 1740998556.0279
MEM 851.875000 1740998556.1290
MEM 691.828125 1740998556.2343
MEM 716.000000 1740998556.3395
MEM 716.265625 1740998556.4446
MEM 716.921875 1740998556.5498
MEM 719.343750 1740998556.6549
MEM 800.781250 1740998556.7569
MEM 806.890625 1740998556.8621
MEM 834.578125 1740998556.9673
MEM 858.234375 1740998557.0679
MEM 794.890625 1740998557.1697
MEM 781.718750 1740998557.2748
MEM 782.625000 1740998557.3753
MEM 782.859375 1740998557.4805
MEM 783.453125 1740998557.5850
MEM 814.234375 1740998557.6911
MEM 942.703125 1740998557.7962
MEM 1007.062500 1740998557.9014
MEM 992.406250 1740998558.0067
MEM 938.953125 1740998558.1123
MEM 920.656250 1740998558.2164
MEM 920.656250 1740998558.3216
MEM 920.656250 1740998558.4226
MEM 923.812500 1740998558.5277
MEM 924.062500 1740998558.6281
MEM 934.937500 1740998558.7333
MEM 936.625000 1740998558.8384
MEM 1025.281250 1740998558.9439
MEM 1038.234375 1740998559.0450
MEM 1033.625000 1740998559.1508
MEM 978.593750 1740998559.2554
MEM 978.703125 1740998559.3563
MEM 994.187500 1740998559.4614
MEM 994.562500 1740998559.5666
MEM 1005.703125 1740998559.6717
MEM 1015.750000 1740998559.7768
MEM 1009.625000 1740998559.8839
MEM 1136.765625 1740998559.9922
MEM 1131.765625 1740998560.0975
MEM 990.781250 1740998560.2027
MEM 901.531250 1740998560.3079
MEM 889.031250 1740998560.4108
MEM 889.906250 1740998560.5159
MEM 896.796875 1740998560.6210
MEM 864.843750 1740998560.7262
MEM 836.140625 1740998560.8312
MEM 844.921875 1740998560.9321
MEM 793.656250 1740998561.0373
MEM 679.296875 1740998561.1424
MEM 695.359375 1740998561.2499
MEM 684.281250 1740998561.3559
MEM 679.921875 1740998561.4612
MEM 632.296875 1740998561.5665
MEM 632.328125 1740998561.6708
MEM 646.171875 1740998561.7760
MEM 646.765625 1740998561.8811
MEM 656.218750 1740998561.9862
MEM 658.796875 1740998562.0894
MEM 733.828125 1740998562.1904
MEM 788.265625 1740998562.2960
MEM 742.468750 1740998562.4042
MEM 746.437500 1740998562.5095
MEM 744.531250 1740998562.6103
MEM 620.671875 1740998562.7110
MEM 638.734375 1740998562.8163
MEM 644.937500 1740998562.9214
MEM 645.578125 1740998563.0265
MEM 646.296875 1740998563.1317
MEM 647.609375 1740998563.2366
MEM 778.671875 1740998563.3389
MEM 870.500000 1740998563.4418
MEM 857.171875 1740998563.5482
MEM 793.812500 1740998563.6539
MEM 730.234375 1740998563.7632
MEM 698.656250 1740998563.8686
MEM 672.437500 1740998563.9766
MEM 659.671875 1740998564.0788
MEM 727.750000 1740998564.1841
MEM 747.296875 1740998564.2869
MEM 748.390625 1740998564.3891
MEM 720.328125 1740998564.4949
MEM 682.500000 1740998564.6000
MEM 642.187500 1740998564.7031
MEM 780.218750 1740998564.8062
MEM 732.937500 1740998564.9116
MEM 725.031250 1740998565.0177
MEM 643.203125 1740998565.1218
MEM 615.656250 1740998565.2278
MEM 627.843750 1740998565.3327
MEM 527.375000 1740998565.4365
MEM 611.421875 1740998565.5416
MEM 612.921875 1740998565.6468
MEM 613.703125 1740998565.7521
MEM 624.468750 1740998565.8526
MEM 626.703125 1740998565.9561
MEM 848.875000 1740998566.0598
MEM 936.312500 1740998566.1664
MEM 904.750000 1740998566.2725
MEM 880.421875 1740998566.3778
